id,sentence
brown.33776,"If adjectival meanings show relatively low retentiveness of stems , as I am confident will prove to be the case in most languages of the world , why should our basic lists include 15 per cent of these unstable forms , but only 8 per cent of animals and plants which replace much more slowly ? ?"
brown.33777,"Had Hoijer substituted for his 15 adjectival slots 15 good animal and plant items , his rate of stem replacement would have been lower and the age of Athabascan language separation smaller ."
brown.33778,"And irrespective of the outcome in centuries elapsed since splitting , calculations obviously carry more concordant and comparable meaning if they deal with the most stable units than with variously unstable ones ."
brown.33779,It is evident that Swadesh has not only had much experience with basic vocabulary in many languages but has acquired great tact and feeling for the expectable behavior of lexical items .
brown.33780,Why then this urge to include unstable items in his basic list ? ?
brown.33781,It is the urge to obtain a list as free of geographical and cultural conditioning as possible .
brown.33782,And why that insistence ? ?
brown.33783,It is the hope of attaining a list of items of universal occurrence .
brown.33784,But it is becoming increasingly evident that such a hope is a snare .
brown.33785,Not that such a list cannot be constructed ; ;
brown.33786,"but the nearer it comes to attaining universality , the less significant will it be linguistically ."
brown.33787,"Its terms will tend to be labile or vague , and they will fit actual languages more and more badly ."
brown.33788,The practical operational problem of lexicostatistics is the establishment of a basic list of items of meaning against which the particular forms or terms of languages can be matched as the medium of comparison .
brown.33789,The most important quality of the meanings is that they should be as definable as possible .
brown.33790,"In proportion as meanings are concrete , we can better rely on their being insulated and distinctive ."
brown.33791,"An elephant or a fox or a swan or a cocopalm or a banana possess in unusually high degree this quality of obvious , common-sense , indubitable identity , as do an eye or tooth or nail ."
brown.33792,"They isolate out easily , naturally , and unambiguously from the continuum of nature and existence ; ;"
brown.33793,and they should be given priority in the basic list as long as they continue to show these qualities .
brown.33794,"With the universal list as his weapon , Swadesh has extended his march of conquest farther and farther into the past , eight , ten , twelve millennia back ."
brown.33795,And he has proclaimed greater or less affiliation between all Western hemisphere languages .
brown.33796,"Some of this may prove to be true , or even considerable of it , whether by genetic ramification or by diffusion and coalescence ."
brown.33797,"But the farther out he moves , the thinner will be his hold on conclusive evidence , and the larger the speculative component in his inferences ."
