,token,RT,brown_bigram_surprisal,length,index
5948,tried,325.0843373493976,3.926970958709717,5,5948
5949,to,330.1325301204819,0.1553213000297546,2,5949
5950,ignore,338.95180722891564,3.533825159072876,6,5950
5951,"her,",301.89156626506025,3.056562900543213,4,5951
5952,but,318.855421686747,2.9764232635498047,3,5952
5953,it,313.0,1.261322021484375,2,5953
5954,was,299.9638554216868,0.8285530209541321,3,5954
5955,hard,293.73493975903614,3.873759508132935,4,5955
5956,when,305.0843373493976,2.2919139862060547,4,5956
5957,Mom,300.86746987951807,5.94855546951294,3,5957
5958,walked,312.34939759036143,4.174858093261719,6,5958
5959,over,310.18072289156623,1.7760330438613892,4,5959
5960,to,286.95180722891564,1.3171653747558594,2,5960
5961,the,283.1807228915663,0.8707906603813171,3,5961
5962,bed,297.2168674698795,3.344609498977661,3,5962
5963,and,287.5609756097561,0.8930013179779053,3,5963
5964,sat,280.5238095238095,3.207732915878296,3,5964
5965,next,288.86746987951807,4.096621036529541,4,5965
5966,to,310.62195121951225,0.8553359508514404,2,5966
5967,her.,294.43373493975906,2.175518035888672,4,5967
5968,"Mom,",305.9625,6.236677169799805,4,5968
5969,who,323.0987654320988,3.032884359359741,3,5969
5970,Abby,346.25609756097555,6.181392669677734,4,5970
5971,still,326.609756097561,3.3119962215423584,5,5971
5972,strained,319.4878048780488,5.108475685119629,8,5972
5973,to,374.5679012345679,1.518694281578064,2,5973
5974,remain,332.4756097560976,3.0032336711883545,6,5974
5975,upset,315.1707317073171,4.8655924797058105,5,5975
5976,"with,",341.9390243902439,2.454009771347046,5,5976
5977,had,335.3780487804878,3.11552095413208,3,5977
5978,gone,325.4512195121951,1.9345043897628784,4,5978
5979,out,311.7407407407407,1.5366871356964111,3,5979
5980,to,290.2317073170732,1.2364161014556885,2,5980
5981,find,300.719512195122,2.283087015151977,4,5981
5982,her,298.4024390243902,2.161031007766724,3,5982
5983,glasses,308.1341463414634,4.73706579208374,7,5983
5984,in,325.66666666666663,1.7858211994171145,2,5984
5985,order,304.2073170731707,2.152322292327881,5,5985
5986,to,295.8658536585366,0.4746477007865906,2,5986
5987,search,278.7654320987654,3.7317147254943848,6,5987
5988,for,293.1125,0.2670944631099701,3,5988
5989,Sticky,287.719512195122,5.399493217468262,6,5989
5990,more,310.9753086419753,3.068703413009644,4,5990
5991,effectively.,335.82716049382714,2.787156820297241,12,5991
5992,'This,367.780487804878,1.7001044750213623,5,5992
5993,is,314.1341463414634,1.0667154788970947,2,5993
5994,my,276.4024390243902,2.642805337905884,2,5994
5995,new,286.1707317073171,3.0183396339416504,3,5995
5996,and,296.67073170731703,1.6055669784545898,3,5996
5997,extra,303.780487804878,4.546330451965332,5,5997
5998,powerful,305.890243902439,4.37355899810791,8,5998
5999,pair,323.0365853658537,4.547577857971191,4,5999
6000,I,297.6707317073171,3.567660093307495,1,6000
6001,have,316.8536585365854,1.2999966144561768,4,6001
6002,for,308.51851851851853,2.7759265899658203,3,6002
6003,important,316.1358024691358,4.3715925216674805,9,6003
6004,occasions,302.4268292682927,4.7543535232543945,9,6004
6005,like,318.44444444444446,3.2595086097717285,4,6005
6006,snail,317.1481481481481,6.03690242767334,5,6006
6007,"hunting,'",335.8536585365854,4.33249044418335,9,6007
6008,she,370.7407407407408,3.3970510959625244,3,6008
6009,said.,316.9875,6.323314189910889,5,6009
6010,She,316.4390243902439,1.7970962524414062,3,6010
6011,smiled,311.4878048780488,2.2358946800231934,6,6011
6012,at,305.8414634146342,0.9124717116355896,2,6012
6013,"Abby,",296.8658536585366,6.400866508483887,5,6013
6014,trying,310.7283950617284,3.8254356384277344,6,6014
6015,to,298.9390243902439,0.0824888199567794,2,6015
6016,butter,297.53086419753083,5.221306324005127,6,6016
6017,her,300.8536585365854,3.003103733062744,3,6017
6018,"up,",312.719512195122,2.3923418521881104,3,6018
6019,but,298.3375,3.4594428539276123,3,6019
6020,Abby,313.9878048780488,6.359055519104004,4,6020
6021,didn't,297.8048780487805,3.6980719566345215,6,6021
6022,smile,301.1585365853658,4.640882968902588,5,6022
6023,back.,307.12345679012344,3.4746851921081543,5,6023
6024,Abby,321.5121951219512,6.639578819274902,4,6024
6025,believed,358.7831325301205,4.072422981262207,8,6025
6026,her,294.4512195121951,3.2499840259552,3,6026
6027,mom's,319.1829268292683,5.935877799987793,5,6027
6028,idea,306.0987654320988,4.052865982055664,4,6028
6029,would,293.55,2.7286911010742188,5,6029
6030,not,306.44444444444446,1.200283408164978,3,6030
6031,"succeed,",330.109756097561,3.6998138427734375,8,6031
6032,but,335.3414634146342,3.0789809226989746,3,6032
6033,then,320.58024691358025,2.2121458053588867,4,6033
6034,she,340.12345679012344,1.8404582738876345,3,6034
6035,had,293.6463414634146,0.9814948439598083,3,6035
6036,an,303.4691358024692,2.202844619750977,2,6036
6037,idea,287.6341463414634,2.236726760864258,4,6037
6038,of,283.6543209876544,0.4743466377258301,2,6038
6039,her,290.2125,2.142770290374756,3,6039
6040,own.,323.6875,1.83186423778534,4,6040
6041,'I've,333.5443037974684,3.344216823577881,5,6041
6042,got,322.8125,0.5839179754257202,3,6042
6043,a,297.85,0.9101605415344238,1,6043
6044,magnifying,312.9259259259259,4.399670600891113,10,6044
6045,"glass,'",330.08641975308643,1.0898504257202148,7,6045
6046,Abby,327.34567901234567,6.007577419281006,4,6046
6047,suddenly,333.98765432098764,3.713391780853272,8,6047
6048,remembered,317.890243902439,4.395469665527344,10,6048
6049,and,336.2875,1.6925561428070068,3,6049
6050,rushed,325.7407407407408,4.345450878143311,6,6050
6051,off,322.12345679012344,1.473404049873352,3,6051
6052,to,293.61728395061726,1.1444402933120728,2,6052
6053,find,296.5061728395062,2.283087015151977,4,6053
6054,it.,295.9382716049383,1.1723031997680664,3,6054
6055,On,295.8780487804878,2.2135088443756104,2,6055
6056,the,287.6219512195122,0.4352611899375915,3,6056
6057,floor,293.1851851851852,2.974204540252685,5,6057
6058,beside,289.4691358024692,4.409254550933838,6,6058
6059,each,321.0246913580247,3.861746072769165,4,6059
6060,other,317.9375,0.9229329228401184,5,6060
6061,they,310.69135802469134,3.319295883178711,4,6061
6062,"sat,",295.1111111111111,2.991340160369873,4,6062
6063,shuffling,298.5609756097561,5.865762710571289,9,6063
6064,around,319.4074074074074,3.2069404125213623,6,6064
6065,the,303.9259259259259,0.5959463715553284,3,6065
6066,"tank,",299.6666666666667,5.080357074737549,5,6066
6067,looking,317.1975308641976,3.8143463134765625,7,6067
6068,all,313.39506172839504,3.319975137710572,3,6068
6069,over,304.98765432098764,1.7388771772384644,4,6069
6070,the,287.6625,0.5288779139518738,3,6070
6071,place,285.25,2.9728403091430664,5,6071
6072,and,279.6,1.779505729675293,3,6072
6073,peering,274.675,4.918093204498291,7,6073
6074,into,293.875,1.5465577840805054,4,6074
6075,the,321.9382716049383,0.4222069680690765,3,6075
6076,corners,292.4375,4.710846900939941,7,6076
6077,among,295.9753086419753,3.5848217010498047,5,6077
6078,the,291.625,0.3393264412879944,3,6078
6079,big,294.7875,2.83831000328064,3,6079
6080,pebbles,314.2375,5.5162224769592285,7,6080
6081,and,290.1975308641975,1.895797610282898,3,6081
6082,the,295.34567901234567,1.09398090839386,3,6082
6083,pond,294.3048780487805,4.38593339920044,4,6083
6084,weed.,288.890243902439,5.68015193939209,5,6084
6085,Abby,324.9390243902439,6.639578819274902,4,6085
6086,tried,342.04878048780495,3.805707931518554,5,6086
6087,to,321.6707317073171,0.1553213000297546,2,6087
6088,"imagine,",289.7926829268293,3.346637010574341,8,6088
6089,if,289.1358024691358,3.4246675968170166,2,6089
6090,she,279.5061728395062,1.6110368967056274,3,6090
6091,were,290.5679012345679,2.269909620285034,4,6091
6092,"Sticky,",282.98765432098764,5.168945789337158,7,6092
6093,a,292.9878048780488,2.422231912612915,1,6093
6094,little,289.975,1.8850716352462769,6,6094
6095,water,302.5487804878049,2.900304317474365,5,6095
6096,"snail,",306.9512195121951,5.963286876678467,6,6096
6097,where,298.2073170731707,3.2118680477142334,5,6097
6098,would,297.719512195122,2.6472671031951904,5,6098
6099,she,278.0121951219512,2.955705404281616,3,6099
6100,hide,300.6951219512195,5.304239749908447,4,6100
6101,out?,275.8536585365854,2.9894371032714844,4,6101
6102,At,310.1219512195122,2.128561496734619,2,6102
6103,one,329.5421686746988,2.041130542755127,3,6103
6104,point,292.0240963855422,2.6843743324279785,5,6104
6105,she,294.5853658536586,3.743564128875733,3,6105
6106,thought,282.3170731707317,2.028413772583008,7,6106
6107,she,281.2317073170732,1.5472759008407593,3,6107
6108,saw,276.8780487804878,2.030117988586426,3,6108
6109,"him,",291.8780487804878,1.2732776403427124,4,6109
6110,but,311.6219512195122,2.7976694107055664,3,6110
6111,it,292.69135802469134,1.261322021484375,2,6111
6112,wasn't,276.87654320987656,2.333364725112915,6,6112
6113,the,290.358024691358,1.2150866985321045,3,6113
6114,water,312.1111111111111,2.839059829711914,5,6114
6115,snail.,340.125,5.963286876678467,6,6115
6116,It,350.1518987341772,1.4451422691345217,2,6116
6117,was,295.35,0.8285530209541321,3,6117
6118,a,268.77777777777777,1.095407485961914,1,6118
6119,large,270.17283950617286,2.301564931869507,5,6119
6120,speck,278.25925925925924,5.299510955810547,5,6120
6121,of,299.2048192771084,0.42536062002182,2,6121
6122,dust,286.4390243902439,3.714967012405396,4,6122
6123,that,324.30864197530866,1.4015295505523682,4,6123
6124,was,294.109756097561,1.7445528507232666,3,6124
6125,deceptively,309.6951219512195,6.107081413269043,11,6125
6126,bobbing,369.6219512195122,5.466753959655762,7,6126
6127,around,336.2926829268293,3.2069404125213623,6,6127
6128,in,310.3292682926829,1.5675688982009888,2,6128
6129,the,298.6707317073171,0.5470973253250122,3,6129
6130,water,279.1604938271605,2.839059829711914,5,6130
6131,like,268.2926829268293,3.4610724449157715,4,6131
6132,a,290.0617283950617,0.7285861968994141,1,6132
6133,live,277.2926829268293,3.833400249481201,4,6133
6134,animal.,291.6341463414634,4.595959663391113,7,6134
6135,They,363.9390243902439,1.8077789545059204,4,6135
6136,were,317.41975308641975,0.9213223457336426,4,6136
6137,ready,277.9024390243902,2.847537040710449,5,6137
6138,to,270.8414634146341,0.326358437538147,2,6138
6139,call,289.6951219512195,2.8133761882781982,4,6139
6140,it,276.4146341463414,1.3306735754013062,2,6140
6141,"quits,",262.2682926829268,6.439184665679932,6,6141
6142,when,278.2682926829268,2.8614468574523926,4,6142
6143,suddenly,278.3658536585366,3.84972882270813,8,6143
6144,Mom,302.5853658536585,5.487275123596191,3,6144
6145,"cried,",314.4634146341463,4.59843635559082,6,6145
6146,'Ah,297.0243902439024,5.108833312988281,3,6146
6147,ha!',323.9634146341463,5.91137170791626,4,6147
6148,Tucked,330.890243902439,5.899309158325195,6,6148
6149,in,319.4024390243902,2.021789073944092,2,6149
6150,a,306.9878048780488,1.1738388538360596,1,6150
6151,curve,297.7073170731707,3.5987753868103027,5,6151
6152,of,323.0243902439024,0.9658315777778624,2,6152
6153,the,299.1585365853658,0.5706213116645813,3,6153
6154,"archway,",365.9512195121951,6.3352131843566895,8,6154
6155,perfectly,399.2926829268293,4.416452407836914,9,6155
6156,hidden,366.0740740740741,4.569555282592773,6,6156
6157,against,333.1341463414634,3.1426289081573486,7,6157
6158,a,321.280487804878,1.2005467414855957,1,6158
6159,pitch,309.3780487804878,5.005064964294434,5,6159
6160,dark,314.0731707317073,4.047932147979736,4,6160
6161,"stone,",325.0853658536585,4.453879356384277,6,6161
6162,sat,347.75308641975306,4.058628559112549,3,6162
6163,Mr.,332.34939759036143,3.9366917610168457,3,6163
6164,"Sticky,",316.0240963855422,5.156301975250244,7,6164
6165,safe,329.0,4.270890712738037,4,6165
6166,and,299.0121951219512,1.2635374069213867,3,6166
6167,sound.,294.2560975609756,3.598063707351685,6,6167
6168,"'You,",308.1219512195122,2.262701749801636,5,6168
6169,I,292.0731707317073,2.7227766513824463,1,6169
6170,can,346.3950617283951,1.6614108085632324,3,6170
6171,always,394.170731707317,2.8187780380249023,6,6171
6172,count,339.57317073170736,4.44075345993042,5,6172
6173,"on,'",354.719512195122,0.8036078810691833,4,6173
6174,Abby,407.0123456790123,6.410998344421387,4,6174
6175,said,378.175,2.9646003246307373,4,6175
6176,to,318.75,1.3851351737976074,2,6176
6177,her,337.71604938271605,2.175518035888672,3,6177
6178,"mom,",306.6875,5.683041095733643,4,6178
6179,with,337.4875,2.408958673477173,4,6179
6180,relief.,301.7625,3.425920009613037,7,6180
6181,Then,329.98765432098764,2.206169843673706,4,6181
6182,she,335.85,1.8404582738876345,3,6182
6183,noticed,300.8,4.994132518768311,7,6183
6184,another,301.8,3.731878757476807,7,6184
6185,water,309.825,3.740571260452272,5,6185
6186,snail,296.8,5.963286876678467,5,6186
6187,was,308.7625,2.357372760772705,3,6187
6188,right,303.7625,2.893152475357056,5,6188
6189,next,308.85,2.8180251121521,4,6189
6190,to,311.17721518987344,0.8553359508514404,2,6190
6191,Sticky,321.9,5.562026500701904,6,6191
6192,and,350.73417721518985,1.3804726600646973,3,6192
6193,asked,327.55,3.0154292583465576,5,6193
6194,where,310.2125,3.088699579238892,5,6194
6195,this,303.9375,2.676638603210449,4,6195
6196,new,294.3544303797468,2.3049635887146,3,6196
6197,addition,299.9240506329114,4.948647975921631,8,6197
6198,to,326.6125,0.3548688888549804,2,6198
6199,the,316.675,0.8707906603813171,3,6199
6200,family,293.9873417721519,2.884591579437256,6,6200
6201,could,279.05128205128204,2.922377586364746,5,6201
6202,have,286.1666666666667,1.253874659538269,4,6202
6203,come,298.1518987341772,2.0409650802612305,4,6203
6204,from.,290.8205128205128,1.185315489768982,5,6204
6205,'I'm,322.4102564102564,2.979870080947876,4,6205
6206,beginning,318.253164556962,4.35452127456665,9,6206
6207,to,319.7721518987342,0.5922610759735107,2,6207
6208,suspect,317.4177215189873,3.847197771072388,7,6208
6209,the,297.0,1.936046838760376,3,6209
6210,pond,290.0,4.38593339920044,4,6210
6211,weed,309.9,5.68015193939209,4,6211
6212,is,328.3125,2.318467855453491,2,6212
6213,"guilty,",333.475,4.010237693786621,7,6213
6214,don't,400.8148148148149,4.295269012451172,5,6214
6215,you,368.55555555555554,1.1485481262207031,3,6215
6216,think?',347.1012658227848,1.838716506958008,7,6216
6217,replied,372.475,4.660017013549805,7,6217
6218,Mom.,363.8227848101266,5.720499515533447,4,6218
6219,They,358.2375,1.8077789545059204,4,6219
6220,both,338.6625,2.607074737548828,4,6220
6221,laughed,299.9,3.429969549179077,7,6221
6222,and,307.72151898734177,0.8680288791656494,3,6222
6223,climbed,306.975,3.381802558898926,7,6223
6224,into,322.38461538461536,1.435888409614563,4,6224
6225,Abby's,312.2875,6.28161096572876,6,6225
6226,bed,301.35,4.109613418579102,3,6226
6227,together,310.1,3.896892547607422,8,6227
6228,"and,",329.873417721519,1.2830755710601809,4,6228
6229,though,321.1,3.370326519012451,6,6229
6230,it,315.35,0.9813595414161682,2,6230
6231,was,289.5875,0.8285530209541321,3,6231
6232,"cozy,",339.38750000000005,6.107081413269043,5,6232
6233,it,312.3375,2.64551043510437,2,6233
6234,was,294.8875,0.8285530209541321,3,6234
6235,a,280.4625,1.095407485961914,1,6235
6236,bit,283.65,2.624910354614258,3,6236
6237,of,273.3625,0.5384418368339539,2,6237
6238,a,264.73417721518985,1.3818944692611694,1,6238
6239,squeeze.,281.525,5.318724632263184,8,6239
6240,'Budge,359.5949367088608,6.236677169799805,6,6240
6241,"up,'",349.493670886076,2.910561800003052,4,6241
6242,Mom,393.7974683544304,6.072147369384766,3,6242
6243,"said,",357.7721518987342,3.1720573902130127,5,6243
6244,giving,333.34177215189874,4.889438629150391,6,6244
6245,Abby,315.2692307692308,5.913569927215576,4,6245
6246,a,292.87179487179486,2.274094343185425,1,6246
6247,push,280.4871794871795,4.718684196472168,4,6247
6248,with,287.825,2.436508655548096,4,6248
6249,her,285.48148148148147,1.819125413894653,3,6249
6250,bottom.,284.05,4.73706579208374,7,6250
6251,'I,333.85,1.6186658143997192,2,6251
6252,can't,356.4125,2.0634758472442627,5,6252
6253,because,347.8875,3.3992440700531006,7,6253
6254,I'm,331.6296296296296,2.746111869812012,3,6254
6255,already,344.7037037037037,4.075270652770996,7,6255
6256,on,296.61728395061726,2.039669752120972,2,6256
6257,the,292.425,0.4352611899375915,3,6257
6258,edge.',278.4177215189873,3.306480407714844,6,6258
6259,'Good,329.5875,3.4378581047058105,5,6259
6260,"heavens,",358.9259259259259,3.515291690826416,8,6260
6261,you've,321.9,4.382130146026611,6,6261
6262,grown,319.55,4.707435131072998,5,6262
6263,then.,323.2875,3.698195457458496,5,6263
6264,When,335.2875,2.0042643547058105,4,6264
6265,did,390.45,2.9070303440093994,3,6265
6266,that,329.6296296296297,2.261568307876587,4,6266
6267,happen?,310.08641975308643,4.465078830718994,7,6267
6268,You,315.641975308642,2.262701749801636,3,6268
6269,could've,310.320987654321,6.22266960144043,8,6269
6270,put,339.8,3.6309657096862793,3,6270
6271,an,300.30864197530866,1.8819979429244995,2,6271
6272,elephant,344.6049382716049,3.373552083969116,8,6272
6273,in,317.85185185185185,2.015695333480835,2,6273
6274,here,308.58024691358025,3.213135004043579,4,6274
6275,last,303.25925925925924,2.884343147277832,4,6275
6276,time,308.5432098765432,1.726081609725952,4,6276
6277,we,306.2345679012346,2.13372015953064,2,6277
6278,did,297.4567901234568,2.1237192153930664,3,6278
6279,this.,290.6296296296296,2.3303043842315674,5,6279
6280,Before,336.12345679012344,2.9107253551483154,6,6280
6281,I,313.9135802469136,1.5945472717285156,1,6281
6282,know,310.5679012345679,1.6971614360809326,4,6282
6283,"it,",326.2716049382716,1.6049799919128418,3,6283
